INFO:2025-03-25 10:15:48,396: Epoch [99/101], Step [20/641], Loss: 0.22278, Avd Loss: 0.69715,  Disc Loss: 1.36677, Dur Loss: 0.39524, Norm Loss: 0.27154, F0 Loss: 1.27402
INFO:2025-03-25 10:16:51,772: Epoch [99/101], Step [40/641], Loss: 0.22704, Avd Loss: 0.74351,  Disc Loss: 1.37998, Dur Loss: 0.37656, Norm Loss: 0.27355, F0 Loss: 1.30558
INFO:2025-03-25 10:17:57,526: Epoch [99/101], Step [60/641], Loss: 0.22391, Avd Loss: 0.70553,  Disc Loss: 1.35761, Dur Loss: 0.37319, Norm Loss: 0.29951, F0 Loss: 1.29742
INFO:2025-03-25 10:19:06,714: Epoch [99/101], Step [80/641], Loss: 0.22169, Avd Loss: 0.65517,  Disc Loss: 1.37379, Dur Loss: 0.38437, Norm Loss: 0.28154, F0 Loss: 1.41523
INFO:2025-03-25 10:20:27,216: Epoch [99/101], Step [100/641], Loss: 0.22038, Avd Loss: 0.74546,  Disc Loss: 1.37047, Dur Loss: 0.41223, Norm Loss: 0.27935, F0 Loss: 1.31112
INFO:2025-03-25 10:21:51,740: Epoch [99/101], Step [120/641], Loss: 0.22267, Avd Loss: 0.75085,  Disc Loss: 1.37359, Dur Loss: 0.39257, Norm Loss: 0.30045, F0 Loss: 1.31947
INFO:2025-03-25 10:23:23,773: Epoch [99/101], Step [140/641], Loss: 0.22270, Avd Loss: 0.75580,  Disc Loss: 1.34783, Dur Loss: 0.35409, Norm Loss: 0.29376, F0 Loss: 1.30690
INFO:2025-03-25 10:24:55,974: Epoch [99/101], Step [160/641], Loss: 0.22255, Avd Loss: 0.67924,  Disc Loss: 1.37802, Dur Loss: 0.36722, Norm Loss: 0.24841, F0 Loss: 1.23863
INFO:2025-03-25 10:26:30,809: Epoch [99/101], Step [180/641], Loss: 0.22365, Avd Loss: 0.78346,  Disc Loss: 1.37835, Dur Loss: 0.37554, Norm Loss: 0.28463, F0 Loss: 1.13184
INFO:2025-03-25 10:28:13,211: Epoch [99/101], Step [200/641], Loss: 0.22234, Avd Loss: 0.72048,  Disc Loss: 1.36966, Dur Loss: 0.38283, Norm Loss: 0.36340, F0 Loss: 1.39077
INFO:2025-03-25 10:30:01,271: Epoch [99/101], Step [220/641], Loss: 0.22695, Avd Loss: 0.65446,  Disc Loss: 1.36545, Dur Loss: 0.39465, Norm Loss: 0.26201, F0 Loss: 1.22744
INFO:2025-03-25 10:31:57,143: Epoch [99/101], Step [240/641], Loss: 0.22104, Avd Loss: 0.70953,  Disc Loss: 1.36573, Dur Loss: 0.38373, Norm Loss: 0.27364, F0 Loss: 1.34783
INFO:2025-03-25 10:33:50,838: Epoch [99/101], Step [260/641], Loss: 0.22511, Avd Loss: 0.70929,  Disc Loss: 1.36687, Dur Loss: 0.36728, Norm Loss: 0.29943, F0 Loss: 1.45524
INFO:2025-03-25 10:35:52,349: Epoch [99/101], Step [280/641], Loss: 0.22478, Avd Loss: 0.68573,  Disc Loss: 1.34867, Dur Loss: 0.38432, Norm Loss: 0.30461, F0 Loss: 1.19011
INFO:2025-03-25 10:37:59,656: Epoch [99/101], Step [300/641], Loss: 0.22534, Avd Loss: 0.69943,  Disc Loss: 1.35102, Dur Loss: 0.36843, Norm Loss: 0.35301, F0 Loss: 1.20663
INFO:2025-03-25 10:40:04,768: Epoch [99/101], Step [320/641], Loss: 0.21913, Avd Loss: 0.69142,  Disc Loss: 1.35624, Dur Loss: 0.39389, Norm Loss: 0.27777, F0 Loss: 1.04574
INFO:2025-03-25 10:42:11,292: Epoch [99/101], Step [340/641], Loss: 0.21871, Avd Loss: 0.72270,  Disc Loss: 1.36685, Dur Loss: 0.31942, Norm Loss: 0.22985, F0 Loss: 1.08357
INFO:2025-03-25 10:44:23,498: Epoch [99/101], Step [360/641], Loss: 0.22696, Avd Loss: 0.72299,  Disc Loss: 1.36601, Dur Loss: 0.40216, Norm Loss: 0.29588, F0 Loss: 1.33342
INFO:2025-03-25 10:46:39,524: Epoch [99/101], Step [380/641], Loss: 0.22194, Avd Loss: 0.72787,  Disc Loss: 1.35945, Dur Loss: 0.39050, Norm Loss: 0.26116, F0 Loss: 1.16404
INFO:2025-03-25 10:48:54,423: Epoch [99/101], Step [400/641], Loss: 0.22408, Avd Loss: 0.75672,  Disc Loss: 1.37826, Dur Loss: 0.34427, Norm Loss: 0.33052, F0 Loss: 1.36729
INFO:2025-03-25 10:51:11,274: Epoch [99/101], Step [420/641], Loss: 0.22715, Avd Loss: 0.73720,  Disc Loss: 1.35584, Dur Loss: 0.41748, Norm Loss: 0.34243, F0 Loss: 1.30727
INFO:2025-03-25 10:53:23,381: Epoch [99/101], Step [440/641], Loss: 0.22232, Avd Loss: 0.74712,  Disc Loss: 1.37433, Dur Loss: 0.40451, Norm Loss: 0.28658, F0 Loss: 1.21918
INFO:2025-03-25 10:55:40,944: Epoch [99/101], Step [460/641], Loss: 0.22788, Avd Loss: 0.70203,  Disc Loss: 1.37443, Dur Loss: 0.34002, Norm Loss: 0.29195, F0 Loss: 1.28104
