INFO:2025-03-04 10:30:05,360: Epoch [16/201], Step [20/641], Mel Loss: 0.38686, Adv Loss: 0.70597, Disc Loss: 1.37572, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:30:38,490: Epoch [16/201], Step [40/641], Mel Loss: 0.37976, Adv Loss: 0.68147, Disc Loss: 1.38508, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:31:13,567: Epoch [16/201], Step [60/641], Mel Loss: 0.39100, Adv Loss: 0.73356, Disc Loss: 1.37802, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:31:59,182: Epoch [16/201], Step [80/641], Mel Loss: 0.39317, Adv Loss: 0.70682, Disc Loss: 1.37244, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:32:43,491: Epoch [16/201], Step [100/641], Mel Loss: 0.39341, Adv Loss: 0.68299, Disc Loss: 1.38174, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:33:25,479: Epoch [16/201], Step [120/641], Mel Loss: 0.38791, Adv Loss: 0.65834, Disc Loss: 1.38010, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:34:13,020: Epoch [16/201], Step [140/641], Mel Loss: 0.38758, Adv Loss: 0.66152, Disc Loss: 1.38884, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:35:02,370: Epoch [16/201], Step [160/641], Mel Loss: 0.38415, Adv Loss: 0.69729, Disc Loss: 1.38156, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:35:58,984: Epoch [16/201], Step [180/641], Mel Loss: 0.39191, Adv Loss: 0.70159, Disc Loss: 1.35835, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:36:59,080: Epoch [16/201], Step [200/641], Mel Loss: 0.38858, Adv Loss: 0.68386, Disc Loss: 1.37135, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:37:56,125: Epoch [16/201], Step [220/641], Mel Loss: 0.38922, Adv Loss: 0.69902, Disc Loss: 1.37896, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:39:00,200: Epoch [16/201], Step [240/641], Mel Loss: 0.38969, Adv Loss: 0.69388, Disc Loss: 1.37330, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:40:04,344: Epoch [16/201], Step [260/641], Mel Loss: 0.38912, Adv Loss: 0.65925, Disc Loss: 1.37056, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:41:07,192: Epoch [16/201], Step [280/641], Mel Loss: 0.38953, Adv Loss: 0.71874, Disc Loss: 1.35727, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:42:21,255: Epoch [16/201], Step [300/641], Mel Loss: 0.38790, Adv Loss: 0.66342, Disc Loss: 1.37576, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:43:31,210: Epoch [16/201], Step [320/641], Mel Loss: 0.39150, Adv Loss: 0.72530, Disc Loss: 1.37963, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:44:40,138: Epoch [16/201], Step [340/641], Mel Loss: 0.39132, Adv Loss: 0.71493, Disc Loss: 1.37288, Mono Loss: 0.00000, S2S Loss: 0.00000
INFO:2025-03-04 10:45:49,671: Epoch [16/201], Step [360/641], Mel Loss: 0.38965, Adv Loss: 0.69884, Disc Loss: 1.37402, Mono Loss: 0.00000, S2S Loss: 0.00000
