INFO:2025-03-21 16:19:44,973: Epoch [23/101], Step [20/641], Loss: 0.29296, Avd Loss: 0.68903,  Disc Loss: 1.35450, Dur Loss: 0.43170, Norm Loss: 0.37011, F0 Loss: 2.12126
INFO:2025-03-21 16:20:40,657: Epoch [23/101], Step [40/641], Loss: 0.29201, Avd Loss: 0.69108,  Disc Loss: 1.35521, Dur Loss: 0.45804, Norm Loss: 0.38728, F0 Loss: 2.42363
INFO:2025-03-21 16:21:46,208: Epoch [23/101], Step [60/641], Loss: 0.29772, Avd Loss: 0.76369,  Disc Loss: 1.41824, Dur Loss: 0.50472, Norm Loss: 0.38576, F0 Loss: 1.99741
INFO:2025-03-21 16:22:53,155: Epoch [23/101], Step [80/641], Loss: 0.29035, Avd Loss: 0.77242,  Disc Loss: 1.32992, Dur Loss: 0.40981, Norm Loss: 0.41127, F0 Loss: 1.97798
INFO:2025-03-21 16:24:07,573: Epoch [23/101], Step [100/641], Loss: 0.29502, Avd Loss: 0.69989,  Disc Loss: 1.32698, Dur Loss: 0.46435, Norm Loss: 0.36871, F0 Loss: 1.90221
INFO:2025-03-21 16:25:24,293: Epoch [23/101], Step [120/641], Loss: 0.29787, Avd Loss: 0.74426,  Disc Loss: 1.36800, Dur Loss: 0.48351, Norm Loss: 0.38852, F0 Loss: 2.20079
INFO:2025-03-21 16:26:48,085: Epoch [23/101], Step [140/641], Loss: 0.29277, Avd Loss: 0.72964,  Disc Loss: 1.39804, Dur Loss: 0.43582, Norm Loss: 0.36593, F0 Loss: 1.91028
INFO:2025-03-21 16:28:16,583: Epoch [23/101], Step [160/641], Loss: 0.29742, Avd Loss: 0.71327,  Disc Loss: 1.33500, Dur Loss: 0.42185, Norm Loss: 0.35630, F0 Loss: 1.77966
INFO:2025-03-21 16:29:50,062: Epoch [23/101], Step [180/641], Loss: 0.29845, Avd Loss: 0.67484,  Disc Loss: 1.35995, Dur Loss: 0.42862, Norm Loss: 0.35614, F0 Loss: 2.11336
INFO:2025-03-21 16:31:30,068: Epoch [23/101], Step [200/641], Loss: 0.29111, Avd Loss: 0.71339,  Disc Loss: 1.34979, Dur Loss: 0.44876, Norm Loss: 0.44257, F0 Loss: 2.15150
INFO:2025-03-21 16:33:08,915: Epoch [23/101], Step [220/641], Loss: 0.29366, Avd Loss: 0.68125,  Disc Loss: 1.33272, Dur Loss: 0.48678, Norm Loss: 0.40505, F0 Loss: 2.11492
INFO:2025-03-21 16:34:54,020: Epoch [23/101], Step [240/641], Loss: 0.29477, Avd Loss: 0.76063,  Disc Loss: 1.35684, Dur Loss: 0.50579, Norm Loss: 0.39336, F0 Loss: 1.88420
INFO:2025-03-21 16:36:37,201: Epoch [23/101], Step [260/641], Loss: 0.29642, Avd Loss: 0.83998,  Disc Loss: 1.34770, Dur Loss: 0.44281, Norm Loss: 0.38753, F0 Loss: 2.22606
INFO:2025-03-21 16:38:28,883: Epoch [23/101], Step [280/641], Loss: 0.29591, Avd Loss: 0.83733,  Disc Loss: 1.35703, Dur Loss: 0.47917, Norm Loss: 0.36494, F0 Loss: 2.14037
INFO:2025-03-21 16:40:20,243: Epoch [23/101], Step [300/641], Loss: 0.29492, Avd Loss: 0.72140,  Disc Loss: 1.33384, Dur Loss: 0.42209, Norm Loss: 0.37547, F0 Loss: 2.08790
INFO:2025-03-21 16:42:14,363: Epoch [23/101], Step [320/641], Loss: 0.29660, Avd Loss: 0.72586,  Disc Loss: 1.35189, Dur Loss: 0.42658, Norm Loss: 0.39277, F0 Loss: 2.03909
INFO:2025-03-21 16:44:08,100: Epoch [23/101], Step [340/641], Loss: 0.29304, Avd Loss: 0.83775,  Disc Loss: 1.32932, Dur Loss: 0.40777, Norm Loss: 0.40580, F0 Loss: 2.18435
