INFO:2025-03-23 15:59:19,467: Epoch [62/101], Step [20/641], Loss: 0.23687, Avd Loss: 0.71122,  Disc Loss: 1.34676, Dur Loss: 0.40597, Norm Loss: 0.32759, F0 Loss: 1.48056
INFO:2025-03-23 16:00:15,689: Epoch [62/101], Step [40/641], Loss: 0.24621, Avd Loss: 0.67546,  Disc Loss: 1.37262, Dur Loss: 0.39222, Norm Loss: 0.29362, F0 Loss: 1.49819
INFO:2025-03-23 16:01:11,173: Epoch [62/101], Step [60/641], Loss: 0.24471, Avd Loss: 0.72963,  Disc Loss: 1.36828, Dur Loss: 0.43159, Norm Loss: 0.33870, F0 Loss: 1.48036
INFO:2025-03-23 16:02:05,466: Epoch [62/101], Step [80/641], Loss: 0.24533, Avd Loss: 0.70841,  Disc Loss: 1.38617, Dur Loss: 0.36186, Norm Loss: 0.29751, F0 Loss: 1.32277
INFO:2025-03-23 16:03:01,678: Epoch [62/101], Step [100/641], Loss: 0.24372, Avd Loss: 0.73992,  Disc Loss: 1.36649, Dur Loss: 0.38473, Norm Loss: 0.30191, F0 Loss: 1.58316
INFO:2025-03-23 16:03:54,572: Epoch [62/101], Step [120/641], Loss: 0.24545, Avd Loss: 0.69788,  Disc Loss: 1.35193, Dur Loss: 0.41831, Norm Loss: 0.31084, F0 Loss: 1.60148
INFO:2025-03-23 16:04:54,526: Epoch [62/101], Step [140/641], Loss: 0.24153, Avd Loss: 0.77515,  Disc Loss: 1.36040, Dur Loss: 0.37326, Norm Loss: 0.34383, F0 Loss: 1.40381
INFO:2025-03-23 16:05:55,573: Epoch [62/101], Step [160/641], Loss: 0.24629, Avd Loss: 0.75751,  Disc Loss: 1.36128, Dur Loss: 0.36328, Norm Loss: 0.31124, F0 Loss: 1.47062
INFO:2025-03-23 16:06:58,336: Epoch [62/101], Step [180/641], Loss: 0.24927, Avd Loss: 0.61554,  Disc Loss: 1.36137, Dur Loss: 0.40634, Norm Loss: 0.35990, F0 Loss: 1.45360
INFO:2025-03-23 16:08:03,641: Epoch [62/101], Step [200/641], Loss: 0.24816, Avd Loss: 0.75670,  Disc Loss: 1.34322, Dur Loss: 0.41508, Norm Loss: 0.31557, F0 Loss: 1.39526
INFO:2025-03-23 16:09:14,703: Epoch [62/101], Step [220/641], Loss: 0.24184, Avd Loss: 0.72710,  Disc Loss: 1.35831, Dur Loss: 0.43614, Norm Loss: 0.37048, F0 Loss: 1.50596
INFO:2025-03-23 16:10:26,372: Epoch [62/101], Step [240/641], Loss: 0.24758, Avd Loss: 0.68846,  Disc Loss: 1.37473, Dur Loss: 0.44509, Norm Loss: 0.28776, F0 Loss: 1.65940
INFO:2025-03-23 16:11:34,282: Epoch [62/101], Step [260/641], Loss: 0.23889, Avd Loss: 0.76872,  Disc Loss: 1.36166, Dur Loss: 0.46521, Norm Loss: 0.34037, F0 Loss: 1.71122
INFO:2025-03-23 16:12:45,030: Epoch [62/101], Step [280/641], Loss: 0.24726, Avd Loss: 0.59756,  Disc Loss: 1.35958, Dur Loss: 0.36484, Norm Loss: 0.32599, F0 Loss: 1.55425
INFO:2025-03-23 16:13:59,272: Epoch [62/101], Step [300/641], Loss: 0.24784, Avd Loss: 0.73788,  Disc Loss: 1.37971, Dur Loss: 0.41623, Norm Loss: 0.33617, F0 Loss: 1.52951
INFO:2025-03-23 16:15:13,246: Epoch [62/101], Step [320/641], Loss: 0.24297, Avd Loss: 0.65179,  Disc Loss: 1.39152, Dur Loss: 0.38185, Norm Loss: 0.31672, F0 Loss: 1.50918
INFO:2025-03-23 16:16:28,849: Epoch [62/101], Step [340/641], Loss: 0.24303, Avd Loss: 0.68330,  Disc Loss: 1.36506, Dur Loss: 0.39359, Norm Loss: 0.28773, F0 Loss: 1.40751
INFO:2025-03-23 16:17:44,015: Epoch [62/101], Step [360/641], Loss: 0.24442, Avd Loss: 0.76157,  Disc Loss: 1.34234, Dur Loss: 0.41698, Norm Loss: 0.46304, F0 Loss: 1.59958
INFO:2025-03-23 16:18:58,643: Epoch [62/101], Step [380/641], Loss: 0.24367, Avd Loss: 0.75816,  Disc Loss: 1.37068, Dur Loss: 0.44689, Norm Loss: 0.31778, F0 Loss: 1.43082
INFO:2025-03-23 16:20:14,818: Epoch [62/101], Step [400/641], Loss: 0.24897, Avd Loss: 0.76119,  Disc Loss: 1.36215, Dur Loss: 0.37577, Norm Loss: 0.37939, F0 Loss: 1.47702
INFO:2025-03-23 16:21:34,839: Epoch [62/101], Step [420/641], Loss: 0.24415, Avd Loss: 0.70088,  Disc Loss: 1.36729, Dur Loss: 0.40411, Norm Loss: 0.33498, F0 Loss: 1.46465
INFO:2025-03-23 16:22:53,828: Epoch [62/101], Step [440/641], Loss: 0.24626, Avd Loss: 0.69095,  Disc Loss: 1.38276, Dur Loss: 0.42979, Norm Loss: 0.37421, F0 Loss: 1.38439
INFO:2025-03-23 16:24:12,680: Epoch [62/101], Step [460/641], Loss: 0.24535, Avd Loss: 0.73726,  Disc Loss: 1.36404, Dur Loss: 0.38422, Norm Loss: 0.28839, F0 Loss: 1.38021
